transaction_id,date,customer_id,product_name,category,quantity,base_price,discount_pct,revenue,city,customer_segment,channel,year,month,month_name,quarter,day_of_week,is_weekend,margin_est
TXN11655,2023-02-26,CUST03364,Somethinc Niacinamide,Beauty,1,99000,0.2,63000.0,Yogyakarta,Regular,Paid Social,2023,2,Feb,1,Sunday,True,15750.0
TXN11656,2023-11-28,CUST02632,IKEA Billy Shelf,Home & Living,1,799000,0.1,470000.0,Medan,Occasional,Paid Social,2023,11,Nov,4,Tuesday,False,117500.0
TXN11657,2023-05-21,CUST04916,Skintific SPF 50+,Beauty,1,129000,0.0,174000.0,Jakarta,Occasional,Paid Social,2023,5,May,2,Sunday,True,43500.0
TXN11658,2023-03-05,CUST02003,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Medan,Regular,Marketplace,2023,3,Mar,1,Sunday,True,87250.0
TXN11659,2023-01-11,CUST01037,Logitech MX Keys,Electronics,3,1350000,0.05,2515000.0,Jakarta,New,Marketplace,2023,1,Jan,1,Wednesday,False,628750.0
TXN11660,2023-05-12,CUST00149,Zara Blazer Set,Fashion,1,1199000,0.0,1614000.0,Semarang,New,Paid Social,2023,5,May,2,Friday,False,403500.0
TXN11661,2023-12-13,CUST02979,Zara Blazer Set,Fashion,1,1199000,0.0,719000.0,Surabaya,Occasional,Organic,2023,12,Dec,4,Wednesday,False,179750.0
TXN11662,2023-01-27,CUST03570,Philips Air Fryer,Home & Living,1,1499000,0.05,931000.0,Bandung,Occasional,Email,2023,1,Jan,1,Friday,False,232750.0
TXN11663,2023-04-17,CUST01625,JBL Flip 6,Electronics,1,1199000,0.1,1295000.0,Jakarta,Regular,Paid Social,2023,4,Apr,2,Monday,False,323750.0
TXN11664,2023-05-02,CUST02629,Apple AirPods Pro,Electronics,2,3799000,0.0,10230000.0,Surabaya,New,Organic,2023,5,May,2,Tuesday,False,2557500.0
TXN11665,2023-03-12,CUST02583,Emina BB Cream,Beauty,2,75000,0.0,150000.0,Bandung,New,Email,2023,3,Mar,1,Sunday,True,37500.0
TXN11666,2023-11-22,CUST01358,JBL Flip 6,Electronics,3,1199000,0.2,1881000.0,Medan,Loyal,Marketplace,2023,11,Nov,4,Wednesday,False,470250.0
TXN11667,2023-02-16,CUST04308,IKEA Billy Shelf,Home & Living,1,799000,0.0,639000.0,Medan,Occasional,Email,2023,2,Feb,1,Thursday,False,159750.0
TXN11668,2023-10-31,CUST01230,Apple AirPods Pro,Electronics,1,3799000,0.0,3039000.0,Jakarta,New,Paid Social,2023,10,Oct,4,Tuesday,False,759750.0
TXN11669,2023-10-16,CUST00835,Tupperware Set,Home & Living,1,349000,0.0,279000.0,Jakarta,New,Email,2023,10,Oct,4,Monday,False,69750.0
TXN11670,2023-08-28,CUST04036,Zara Blazer Set,Fashion,1,1199000,0.0,1439000.0,Semarang,Loyal,Organic,2023,8,Aug,3,Monday,False,359750.0
TXN11671,2023-01-19,CUST00652,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Bandung,Regular,Organic,2023,1,Jan,1,Thursday,False,196000.0
TXN11672,2023-01-26,CUST03068,Nike Air Max 270,Fashion,2,1800000,0.05,2235000.0,Yogyakarta,Regular,Email,2023,1,Jan,1,Thursday,False,558750.0
TXN11673,2023-06-23,CUST00755,Tupperware Set,Home & Living,2,349000,0.2,782000.0,Jakarta,Regular,Email,2023,6,Jun,2,Friday,False,195500.0
TXN11674,2023-09-15,CUST02974,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,7124000.0,Bandung,Loyal,Marketplace,2023,9,Sep,3,Friday,False,1781000.0
TXN11675,2023-02-20,CUST04008,Adidas Ultraboost,Fashion,3,2099000,0.2,4030000.0,Surabaya,Loyal,Marketplace,2023,2,Feb,1,Monday,False,1007500.0
TXN11677,2023-04-20,CUST01452,Nike Air Max 270,Fashion,2,1800000,0.1,3888000.0,Surabaya,Occasional,Paid Social,2023,4,Apr,2,Thursday,False,972000.0
TXN11678,2023-02-19,CUST01127,Nike Air Max 270,Fashion,1,1800000,0.0,1440000.0,Jakarta,Occasional,Marketplace,2023,2,Feb,1,Sunday,True,360000.0
TXN11679,2023-05-31,CUST02408,Tupperware Set,Home & Living,1,349000,0.0,470000.0,Jakarta,Regular,Paid Social,2023,5,May,2,Wednesday,False,117500.0
TXN11680,2023-11-06,CUST04138,JBL Flip 6,Electronics,3,1199000,0.05,2233000.0,Surabaya,New,Email,2023,11,Nov,4,Monday,False,558250.0
TXN11681,2023-03-02,CUST01580,Philips Air Fryer,Home & Living,1,1499000,0.0,1499000.0,Surabaya,Occasional,Organic,2023,3,Mar,1,Thursday,False,374750.0
TXN11682,2023-09-22,CUST01726,Samsung QLED 55in,Electronics,1,8999000,0.0,8999000.0,Jakarta,Regular,Marketplace,2023,9,Sep,3,Friday,False,2249750.0
TXN11683,2023-07-12,CUST02777,H&M Linen Shirt,Fashion,1,249000,0.2,268000.0,Bandung,New,Email,2023,7,Jul,3,Wednesday,False,67000.0
TXN11684,2023-11-15,CUST03888,Nike Air Max 270,Fashion,1,1800000,0.0,1176000.0,Semarang,Loyal,Email,2023,11,Nov,4,Wednesday,False,294000.0
TXN11687,2023-07-09,CUST04849,Apple AirPods Pro,Electronics,1,3799000,0.0,5115000.0,Bandung,New,Marketplace,2023,7,Jul,3,Sunday,True,1278750.0
TXN11688,2023-01-21,CUST02655,Nike Air Max 270,Fashion,1,1800000,0.1,1059000.0,Surabaya,Occasional,Marketplace,2023,1,Jan,1,Saturday,True,264750.0
TXN11689,2023-09-04,CUST02098,Philips Air Fryer,Home & Living,1,1499000,0.0,1499000.0,Surabaya,Occasional,Marketplace,2023,9,Sep,3,Monday,False,374750.0
TXN11690,2023-05-10,CUST00237,Logitech MX Keys,Electronics,1,1350000,0.0,1818000.0,Jakarta,Regular,Email,2023,5,May,2,Wednesday,False,454500.0
TXN11691,2023-12-04,CUST04781,Philips Air Fryer,Home & Living,1,1499000,0.0,899000.0,Medan,Occasional,Email,2023,12,Dec,4,Monday,False,224750.0
TXN11692,2023-02-07,CUST04387,IKEA Billy Shelf,Home & Living,1,799000,0.2,511000.0,Medan,Occasional,Paid Social,2023,2,Feb,1,Tuesday,False,127750.0
TXN11693,2023-10-09,CUST04595,Samsung QLED 55in,Electronics,1,8999000,0.0,7199000.0,Surabaya,Loyal,Paid Social,2023,10,Oct,4,Monday,False,1799750.0
TXN11694,2023-09-05,CUST01399,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1979000.0,Jakarta,New,Marketplace,2023,9,Sep,3,Tuesday,False,494750.0
TXN11695,2023-07-24,CUST01698,Philips Air Fryer,Home & Living,1,1499000,0.1,1816000.0,Semarang,Occasional,Marketplace,2023,7,Jul,3,Monday,False,454000.0
TXN11696,2023-08-25,CUST00940,Skintific SPF 50+,Beauty,2,129000,0.2,248000.0,Jakarta,New,Marketplace,2023,8,Aug,3,Friday,False,62000.0
TXN11697,2023-04-15,CUST00409,Logitech MX Keys,Electronics,1,1350000,0.2,1296000.0,Jakarta,Loyal,Organic,2023,4,Apr,2,Saturday,True,324000.0
TXN11698,2023-12-03,CUST02933,H&M Linen Shirt,Fashion,1,249000,0.05,142000.0,Bandung,New,Paid Social,2023,12,Dec,4,Sunday,True,35500.0
TXN11699,2023-11-09,CUST00184,Adidas Ultraboost,Fashion,1,2099000,0.1,1235000.0,Bandung,New,Organic,2023,11,Nov,4,Thursday,False,308750.0
TXN11700,2023-04-30,CUST00789,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Bandung,Occasional,Marketplace,2023,4,Apr,2,Sunday,True,38750.0
TXN11701,2023-02-04,CUST04662,H&M Linen Shirt,Fashion,2,249000,0.1,359000.0,Jakarta,New,Email,2023,2,Feb,1,Saturday,True,89750.0
TXN11702,2023-09-11,CUST02261,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,7124000.0,Jakarta,Regular,Email,2023,9,Sep,3,Monday,False,1781000.0
TXN11703,2023-11-05,CUST00674,JBL Flip 6,Electronics,3,1199000,0.0,2351000.0,Jakarta,Loyal,Marketplace,2023,11,Nov,4,Sunday,True,587750.0
TXN11704,2023-01-25,CUST00695,Samsung QLED 55in,Electronics,1,8999000,0.0,5882000.0,Medan,Regular,Organic,2023,1,Jan,1,Wednesday,False,1470500.0
TXN11705,2023-05-09,CUST04461,Apple AirPods Pro,Electronics,1,3799000,0.0,5115000.0,Jakarta,New,Organic,2023,5,May,2,Tuesday,False,1278750.0
TXN11706,2023-07-14,CUST00164,Philips Air Fryer,Home & Living,1,1499000,0.0,2018000.0,Medan,New,Email,2023,7,Jul,3,Friday,False,504500.0
TXN11707,2023-02-17,CUST04709,Samsung QLED 55in,Electronics,1,8999000,0.1,6479000.0,Jakarta,Occasional,Marketplace,2023,2,Feb,1,Friday,False,1619750.0
TXN11708,2023-03-08,CUST00851,Logitech MX Keys,Electronics,3,1350000,0.0,4050000.0,Bandung,New,Marketplace,2023,3,Mar,1,Wednesday,False,1012500.0
TXN11709,2023-05-28,CUST00305,JBL Flip 6,Electronics,1,1199000,0.0,1614000.0,Jakarta,New,Paid Social,2023,5,May,2,Sunday,True,403500.0
TXN11710,2023-01-04,CUST03480,Xiaomi Redmi 12,Electronics,1,2199000,0.05,1365000.0,Jakarta,New,Organic,2023,1,Jan,1,Wednesday,False,341250.0
TXN11711,2023-11-17,CUST01782,Somethinc Niacinamide,Beauty,3,99000,0.1,175000.0,Medan,Regular,Organic,2023,11,Nov,4,Friday,False,43750.0
TXN11712,2023-11-26,CUST04706,Kris Mattress King,Home & Living,3,4200000,0.05,7823000.0,Jakarta,Loyal,Marketplace,2023,11,Nov,4,Sunday,True,1955750.0
TXN11713,2023-12-11,CUST01384,IKEA Billy Shelf,Home & Living,2,799000,0.0,959000.0,Surabaya,Loyal,Marketplace,2023,12,Dec,4,Monday,False,239750.0
TXN11715,2023-12-09,CUST00117,Xiaomi Redmi 12,Electronics,3,2199000,0.1,3562000.0,Jakarta,Regular,Organic,2023,12,Dec,4,Saturday,True,890500.0
TXN11716,2023-11-10,CUST01188,Nike Air Max 270,Fashion,1,1800000,0.0,1176000.0,Yogyakarta,Occasional,Marketplace,2023,11,Nov,4,Friday,False,294000.0
TXN11717,2023-08-17,CUST00437,Kris Mattress King,Home & Living,2,4200000,0.0,10080000.0,Surabaya,New,Marketplace,2023,8,Aug,3,Thursday,False,2520000.0
TXN11718,2023-09-16,CUST04207,Philips Air Fryer,Home & Living,1,1499000,0.1,1349000.0,Bandung,Occasional,Marketplace,2023,9,Sep,3,Saturday,True,337250.0
TXN11719,2023-07-09,CUST04042,Tupperware Set,Home & Living,2,349000,0.1,846000.0,Surabaya,New,Paid Social,2023,7,Jul,3,Sunday,True,211500.0
TXN11720,2023-04-10,CUST02303,Somethinc Niacinamide,Beauty,1,99000,0.0,119000.0,Jakarta,Regular,Email,2023,4,Apr,2,Monday,False,29750.0
TXN11721,2023-10-01,CUST02699,JBL Flip 6,Electronics,1,1199000,0.0,959000.0,Bandung,Regular,Paid Social,2023,10,Oct,4,Sunday,True,239750.0
TXN11722,2023-03-16,CUST02557,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Surabaya,New,Organic,2023,3,Mar,1,Thursday,False,549750.0
TXN11723,2023-07-03,CUST00303,Xiaomi Redmi 12,Electronics,1,2199000,0.2,2369000.0,Surabaya,Occasional,Email,2023,7,Jul,3,Monday,False,592250.0
TXN11724,2023-08-31,CUST01643,Tupperware Set,Home & Living,1,349000,0.1,377000.0,Surabaya,Loyal,Marketplace,2023,8,Aug,3,Thursday,False,94250.0
TXN11725,2023-11-28,CUST01935,Samsung QLED 55in,Electronics,1,8999000,0.05,5588000.0,Jakarta,Loyal,Marketplace,2023,11,Nov,4,Tuesday,False,1397000.0
TXN11726,2023-08-01,CUST03507,JBL Flip 6,Electronics,1,1199000,0.0,1439000.0,Bandung,Loyal,Marketplace,2023,8,Aug,3,Tuesday,False,359750.0
TXN11727,2023-07-14,CUST04459,Philips Air Fryer,Home & Living,2,1499000,0.05,3835000.0,Makassar,New,Paid Social,2023,7,Jul,3,Friday,False,958750.0
TXN11728,2023-06-13,CUST03138,Apple AirPods Pro,Electronics,1,3799000,0.2,4255000.0,Medan,Loyal,Paid Social,2023,6,Jun,2,Tuesday,False,1063750.0
TXN11729,2023-11-17,CUST02397,H&M Linen Shirt,Fashion,3,249000,0.0,488000.0,Surabaya,Regular,Paid Social,2023,11,Nov,4,Friday,False,122000.0
TXN11730,2023-06-08,CUST04370,Philips Air Fryer,Home & Living,3,1499000,0.2,5037000.0,Surabaya,New,Organic,2023,6,Jun,2,Thursday,False,1259250.0
TXN11731,2023-04-14,CUST03069,Nike Air Max 270,Fashion,2,1800000,0.1,3888000.0,Surabaya,New,Marketplace,2023,4,Apr,2,Friday,False,972000.0
TXN11732,2023-12-15,CUST00412,Kris Mattress King,Home & Living,2,4200000,0.0,5040000.0,Unknown,Occasional,Marketplace,2023,12,Dec,4,Friday,False,1260000.0
TXN11733,2023-05-26,CUST04981,H&M Linen Shirt,Fashion,2,249000,0.0,671000.0,Makassar,Occasional,Paid Social,2023,5,May,2,Friday,False,167750.0
TXN11734,2023-04-21,CUST01449,Uniqlo Heattech L,Fashion,1,299000,0.0,359000.0,Bandung,Regular,Organic,2023,4,Apr,2,Friday,False,89750.0
TXN11735,2023-07-02,CUST01561,Somethinc Niacinamide,Beauty,1,99000,0.0,133000.0,Medan,Occasional,Marketplace,2023,7,Jul,3,Sunday,True,33250.0
TXN11736,2023-12-02,CUST02768,JBL Flip 6,Electronics,1,1199000,0.2,576000.0,Surabaya,Occasional,Marketplace,2023,12,Dec,4,Saturday,True,144000.0
TXN11737,2023-01-08,CUST04741,Uniqlo Heattech L,Fashion,1,299000,0.05,186000.0,Jakarta,Loyal,Paid Social,2023,1,Jan,1,Sunday,True,46500.0
TXN11738,2023-10-05,CUST00779,Apple AirPods Pro,Electronics,1,3799000,0.05,2887000.0,Semarang,Regular,Email,2023,10,Oct,4,Thursday,False,721750.0
TXN11739,2023-10-10,CUST01834,Wardah Instaperfect,Beauty,1,85000,0.1,61000.0,Jakarta,New,Marketplace,2023,10,Oct,4,Tuesday,False,15250.0
TXN11740,2023-11-30,CUST02336,Kris Mattress King,Home & Living,1,4200000,0.1,2471000.0,Jakarta,Regular,Marketplace,2023,11,Nov,4,Thursday,False,617750.0
TXN11741,2023-04-21,CUST01938,Kris Mattress King,Home & Living,1,4200000,0.0,5040000.0,Medan,Occasional,Paid Social,2023,4,Apr,2,Friday,False,1260000.0
TXN11742,2023-03-24,CUST02810,Uniqlo Heattech L,Fashion,2,299000,0.0,598000.0,Makassar,New,Email,2023,3,Mar,1,Friday,False,149500.0
TXN11743,2023-09-14,CUST01096,Nike Air Max 270,Fashion,1,1800000,0.0,1800000.0,Unknown,Regular,Marketplace,2023,9,Sep,3,Thursday,False,450000.0
TXN11744,2023-05-04,CUST01498,Xiaomi Redmi 12,Electronics,1,2199000,0.05,2813000.0,Bandung,New,Paid Social,2023,5,May,2,Thursday,False,703250.0
TXN11745,2023-07-25,CUST00963,Apple AirPods Pro,Electronics,1,3799000,0.1,4604000.0,Surabaya,New,Marketplace,2023,7,Jul,3,Tuesday,False,1151000.0
TXN11746,2023-05-07,CUST01398,Philips Air Fryer,Home & Living,1,1499000,0.0,2018000.0,Jakarta,Occasional,Organic,2023,5,May,2,Sunday,True,504500.0
TXN11747,2023-02-23,CUST02538,JBL Flip 6,Electronics,2,1199000,0.0,1918000.0,Semarang,Regular,Email,2023,2,Feb,1,Thursday,False,479500.0
TXN11748,2023-09-13,CUST04527,Adidas Ultraboost,Fashion,1,2099000,0.05,1994000.0,Unknown,Regular,Organic,2023,9,Sep,3,Wednesday,False,498500.0
TXN11749,2023-11-12,CUST03466,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1294000.0,Medan,Loyal,Email,2023,11,Nov,4,Sunday,True,323500.0
TXN11750,2023-03-23,CUST04736,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1979000.0,Semarang,Loyal,Organic,2023,3,Mar,1,Thursday,False,494750.0
TXN11751,2023-04-21,CUST04402,Adidas Ultraboost,Fashion,3,2099000,0.2,6045000.0,Bali,New,Paid Social,2023,4,Apr,2,Friday,False,1511250.0
TXN11752,2023-07-01,CUST02421,Zara Blazer Set,Fashion,1,1199000,0.0,1614000.0,Medan,Occasional,Organic,2023,7,Jul,3,Saturday,True,403500.0
TXN11753,2023-08-16,CUST00003,Somethinc Niacinamide,Beauty,1,99000,0.2,95000.0,Jakarta,Loyal,Marketplace,2023,8,Aug,3,Wednesday,False,23750.0
TXN11754,2023-10-24,CUST01007,Xiaomi Redmi 12,Electronics,1,2199000,0.05,1671000.0,Jakarta,New,Marketplace,2023,10,Oct,4,Tuesday,False,417750.0
TXN11755,2023-11-30,CUST01601,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1437000.0,Makassar,Occasional,Organic,2023,11,Nov,4,Thursday,False,359250.0
TXN11756,2023-08-20,CUST01759,Uniqlo Heattech L,Fashion,1,299000,0.1,323000.0,Jakarta,New,Marketplace,2023,8,Aug,3,Sunday,True,80750.0
TXN11757,2023-06-22,CUST02597,Samsung QLED 55in,Electronics,1,8999000,0.0,12599000.0,Jakarta,New,Organic,2023,6,Jun,2,Thursday,False,3149750.0
TXN11758,2023-06-03,CUST04446,Samsung QLED 55in,Electronics,1,8999000,0.2,10079000.0,Bandung,New,Organic,2023,6,Jun,2,Saturday,True,2519750.0
TXN11759,2023-08-06,CUST03756,Adidas Ultraboost,Fashion,1,2099000,0.0,2519000.0,Jakarta,Loyal,Paid Social,2023,8,Aug,3,Sunday,True,629750.0
TXN11760,2023-03-28,CUST04051,Apple AirPods Pro,Electronics,1,3799000,0.1,3419000.0,Jakarta,Occasional,Organic,2023,3,Mar,1,Tuesday,False,854750.0
TXN11761,2023-12-02,CUST04013,Adidas Ultraboost,Fashion,2,2099000,0.1,2267000.0,Surabaya,Regular,Paid Social,2023,12,Dec,4,Saturday,True,566750.0
TXN11762,2023-09-21,CUST00862,H&M Linen Shirt,Fashion,3,249000,0.0,747000.0,Jakarta,Regular,Organic,2023,9,Sep,3,Thursday,False,186750.0
TXN11763,2023-08-22,CUST04487,Uniqlo Heattech L,Fashion,1,299000,0.1,323000.0,Jakarta,New,Email,2023,8,Aug,3,Tuesday,False,80750.0
TXN11764,2023-05-08,CUST00403,The Ordinary AHA,Beauty,2,189000,0.0,509000.0,Makassar,Occasional,Marketplace,2023,5,May,2,Monday,False,127250.0
TXN11765,2023-11-12,CUST04446,Samsung QLED 55in,Electronics,1,8999000,0.2,4705000.0,Jakarta,Occasional,Paid Social,2023,11,Nov,4,Sunday,True,1176250.0
TXN11766,2023-12-27,CUST02830,IKEA Billy Shelf,Home & Living,2,799000,0.0,959000.0,Surabaya,New,Paid Social,2023,12,Dec,4,Wednesday,False,239750.0
TXN11767,2023-09-25,CUST02899,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Yogyakarta,Occasional,Marketplace,2023,9,Sep,3,Monday,False,87250.0
TXN11768,2023-01-28,CUST00661,Apple AirPods Pro,Electronics,3,3799000,0.0,7449000.0,Unknown,Loyal,Organic,2023,1,Jan,1,Saturday,True,1862250.0
TXN11769,2023-05-05,CUST03882,JBL Flip 6,Electronics,1,1199000,0.2,1291000.0,Jakarta,Loyal,Organic,2023,5,May,2,Friday,False,322750.0
TXN11770,2023-09-02,CUST04482,H&M Linen Shirt,Fashion,1,249000,0.05,237000.0,Jakarta,Occasional,Paid Social,2023,9,Sep,3,Saturday,True,59250.0
TXN11771,2023-06-24,CUST03619,Zara Blazer Set,Fashion,1,1199000,0.1,1511000.0,Medan,New,Email,2023,6,Jun,2,Saturday,True,377750.0
TXN11772,2023-05-31,CUST03054,Nike Air Max 270,Fashion,1,1800000,0.1,2181000.0,Bandung,Regular,Organic,2023,5,May,2,Wednesday,False,545250.0
TXN11773,2023-10-02,CUST03230,Nike Air Max 270,Fashion,3,1800000,0.1,3888000.0,Makassar,Loyal,Marketplace,2023,10,Oct,4,Monday,False,972000.0
TXN11774,2023-04-08,CUST04488,Zara Blazer Set,Fashion,1,1199000,0.05,1367000.0,Surabaya,Regular,Paid Social,2023,4,Apr,2,Saturday,True,341750.0
TXN11775,2023-11-29,CUST00147,Adidas Ultraboost,Fashion,1,2099000,0.0,1372000.0,Makassar,Occasional,Organic,2023,11,Nov,4,Wednesday,False,343000.0
TXN11776,2023-05-16,CUST03530,H&M Linen Shirt,Fashion,2,249000,0.0,671000.0,Jakarta,New,Paid Social,2023,5,May,2,Tuesday,False,167750.0
TXN11777,2023-01-25,CUST01298,Apple AirPods Pro,Electronics,3,3799000,0.1,6704000.0,Jakarta,Occasional,Marketplace,2023,1,Jan,1,Wednesday,False,1676000.0
TXN11778,2023-09-29,CUST02737,Uniqlo Heattech L,Fashion,1,299000,0.1,269000.0,Bandung,Regular,Paid Social,2023,9,Sep,3,Friday,False,67250.0
TXN11779,2023-03-16,CUST01472,JBL Flip 6,Electronics,1,1199000,0.0,1199000.0,Surabaya,New,Marketplace,2023,3,Mar,1,Thursday,False,299750.0
TXN11780,2023-12-21,CUST01833,JBL Flip 6,Electronics,1,1199000,0.05,683000.0,Bandung,Loyal,Marketplace,2023,12,Dec,4,Thursday,False,170750.0
TXN11781,2023-03-21,CUST04278,Nike Air Max 270,Fashion,1,1800000,0.0,1800000.0,Semarang,Occasional,Email,2023,3,Mar,1,Tuesday,False,450000.0
TXN11782,2023-10-24,CUST02265,Zara Blazer Set,Fashion,1,1199000,0.0,959000.0,Jakarta,Occasional,Marketplace,2023,10,Oct,4,Tuesday,False,239750.0
TXN11783,2023-11-05,CUST00273,Philips Air Fryer,Home & Living,2,1499000,0.0,1959000.0,Jakarta,Occasional,Paid Social,2023,11,Nov,4,Sunday,True,489750.0
TXN11784,2023-07-31,CUST01965,Emina BB Cream,Beauty,1,75000,0.0,101000.0,Jakarta,Regular,Organic,2023,7,Jul,3,Monday,False,25250.0
TXN11785,2023-07-21,CUST00431,JBL Flip 6,Electronics,2,1199000,0.0,3229000.0,Jakarta,Regular,Paid Social,2023,7,Jul,3,Friday,False,807250.0
TXN11786,2023-03-09,CUST04603,Samsung QLED 55in,Electronics,2,8999000,0.05,17098000.0,Medan,Occasional,Email,2023,3,Mar,1,Thursday,False,4274500.0
TXN11787,2023-01-21,CUST00711,Zara Blazer Set,Fashion,3,1199000,0.0,2351000.0,Bali,Occasional,Paid Social,2023,1,Jan,1,Saturday,True,587750.0
TXN11788,2023-08-22,CUST04628,Samsung QLED 55in,Electronics,2,8999000,0.0,21598000.0,Bandung,Regular,Organic,2023,8,Aug,3,Tuesday,False,5399500.0
TXN11789,2023-04-10,CUST02608,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,8999000.0,Surabaya,Loyal,Email,2023,4,Apr,2,Monday,False,2249750.0
TXN11790,2023-01-16,CUST03502,The Ordinary AHA,Beauty,1,189000,0.05,117000.0,Jakarta,Occasional,Marketplace,2023,1,Jan,1,Monday,False,29250.0
TXN11791,2023-01-30,CUST04443,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Makassar,Occasional,Email,2023,1,Jan,1,Monday,False,220500.0
TXN11792,2023-06-08,CUST03768,Wardah Instaperfect,Beauty,1,85000,0.05,113000.0,Makassar,Regular,Organic,2023,6,Jun,2,Thursday,False,28250.0
TXN11793,2023-07-19,CUST00911,Logitech MX Keys,Electronics,1,1350000,0.05,1727000.0,Semarang,New,Email,2023,7,Jul,3,Wednesday,False,431750.0
TXN11794,2023-04-12,CUST02236,Uniqlo Heattech L,Fashion,1,299000,0.0,359000.0,Jakarta,Regular,Marketplace,2023,4,Apr,2,Wednesday,False,89750.0
TXN11795,2023-10-30,CUST03173,Tupperware Set,Home & Living,2,349000,0.1,503000.0,Surabaya,Occasional,Paid Social,2023,10,Oct,4,Monday,False,125750.0
TXN11796,2023-09-15,CUST03364,Logitech MX Keys,Electronics,2,1350000,0.0,2700000.0,Medan,Regular,Organic,2023,9,Sep,3,Friday,False,675000.0
TXN11797,2023-07-19,CUST00978,Kris Mattress King,Home & Living,1,4200000,0.0,5655000.0,Medan,New,Email,2023,7,Jul,3,Wednesday,False,1413750.0
TXN11798,2023-11-08,CUST01237,Kris Mattress King,Home & Living,1,4200000,0.05,2608000.0,Surabaya,New,Organic,2023,11,Nov,4,Wednesday,False,652000.0
TXN11799,2023-12-28,CUST04410,Nike Air Max 270,Fashion,3,1800000,0.1,2916000.0,Yogyakarta,New,Email,2023,12,Dec,4,Thursday,False,729000.0
TXN11800,2023-06-10,CUST00904,Uniqlo Heattech L,Fashion,2,299000,0.0,837000.0,Bandung,Regular,Marketplace,2023,6,Jun,2,Saturday,True,209250.0
TXN11801,2023-07-28,CUST02495,Zara Blazer Set,Fashion,1,1199000,0.0,1614000.0,Medan,Regular,Marketplace,2023,7,Jul,3,Friday,False,403500.0
TXN11802,2023-04-24,CUST01364,Philips Air Fryer,Home & Living,1,1499000,0.0,1799000.0,Jakarta,Regular,Paid Social,2023,4,Apr,2,Monday,False,449750.0
TXN11803,2023-02-25,CUST02812,IKEA Billy Shelf,Home & Living,2,799000,0.0,1278000.0,Bandung,Regular,Email,2023,2,Feb,1,Saturday,True,319500.0
TXN11804,2023-03-18,CUST01488,IKEA Billy Shelf,Home & Living,3,799000,0.2,1918000.0,Jakarta,Occasional,Paid Social,2023,3,Mar,1,Saturday,True,479500.0
TXN11805,2023-12-30,CUST00936,Samsung QLED 55in,Electronics,2,8999000,0.1,9719000.0,Medan,Regular,Paid Social,2023,12,Dec,4,Saturday,True,2429750.0
TXN11806,2023-11-29,CUST04418,Uniqlo Heattech L,Fashion,1,299000,0.0,195000.0,Jakarta,Occasional,Paid Social,2023,11,Nov,4,Wednesday,False,48750.0
TXN11807,2023-04-27,CUST01498,Samsung QLED 55in,Electronics,1,8999000,0.0,10799000.0,Surabaya,Regular,Paid Social,2023,4,Apr,2,Thursday,False,2699750.0
TXN11808,2023-07-05,CUST02029,JBL Flip 6,Electronics,2,1199000,0.0,3229000.0,Bandung,New,Email,2023,7,Jul,3,Wednesday,False,807250.0
TXN11809,2023-01-20,CUST02218,Samsung QLED 55in,Electronics,1,8999000,0.05,5588000.0,Medan,New,Marketplace,2023,1,Jan,1,Friday,False,1397000.0
TXN11810,2023-08-15,CUST02122,Apple AirPods Pro,Electronics,1,3799000,0.0,4559000.0,Surabaya,Occasional,Organic,2023,8,Aug,3,Tuesday,False,1139750.0
TXN11811,2023-01-22,CUST01721,Apple AirPods Pro,Electronics,1,3799000,0.0,2483000.0,Jakarta,Loyal,Marketplace,2023,1,Jan,1,Sunday,True,620750.0
TXN11812,2023-06-11,CUST01295,Somethinc Niacinamide,Beauty,1,99000,0.0,139000.0,Surabaya,New,Organic,2023,6,Jun,2,Sunday,True,34750.0
TXN11813,2023-01-20,CUST00033,Skintific SPF 50+,Beauty,1,129000,0.0,84000.0,Bandung,Regular,Email,2023,1,Jan,1,Friday,False,21000.0
TXN11814,2023-09-24,CUST00378,Tupperware Set,Home & Living,1,349000,0.0,349000.0,Makassar,New,Marketplace,2023,9,Sep,3,Sunday,True,87250.0
TXN11815,2023-01-10,CUST00163,Samsung QLED 55in,Electronics,1,8999000,0.1,5293000.0,Bali,Regular,Marketplace,2023,1,Jan,1,Tuesday,False,1323250.0
TXN11816,2023-12-05,CUST04730,Kris Mattress King,Home & Living,3,4200000,0.05,7182000.0,Surabaya,Regular,Email,2023,12,Dec,4,Tuesday,False,1795500.0
TXN11817,2023-09-18,CUST02203,Adidas Ultraboost,Fashion,1,2099000,0.0,2099000.0,Unknown,Occasional,Email,2023,9,Sep,3,Monday,False,524750.0
