transaction_id,date,customer_id,product_name,category,quantity,base_price,discount_pct,revenue,city,customer_segment,channel
TXN11107,2023-11-04,CUST04256,Dyson V11 Vacuum,Home & Living,1,7499000,0.2,3921000.0,Semarang,New,Paid Social
TXN11108,2023-09-02,CUST03144,IKEA Billy Shelf,Home & Living,1,799000,0.0,799000.0,Yogyakarta,Regular,Email
TXN11109,2023-08-02,CUST04103,Kris Mattress King,Home & Living,1,4200000,0.0,5040000.0,Bandung,Loyal,Marketplace
TXN11110,2023-01-21,CUST04988,Logitech MX Keys,Electronics,1,1350000,0.2,706000.0,Bali,Occasional,Marketplace
TXN11111,2023-06-08,CUST04684,Apple AirPods Pro,Electronics,2,3799000,0.05,10105000.0,Jakarta,Regular,Paid Social
TXN11112,2023-09-30,CUST01074,Logitech MX Keys,Electronics,3,1350000,0.2,3240000.0,Medan,Loyal,Email
TXN11113,2023-12-01,CUST01225,Samsung QLED 55in,Electronics,1,8999000,0.0,5399000.0,Jakarta,New,Organic
TXN11114,2023-02-20,CUST02216,Zara Blazer Set,Fashion,1,1199000,0.0,959000.0,Jakarta,New,Marketplace
TXN11115,2023-07-21,CUST00522,Wardah Instaperfect,Beauty,1,85000,0.1,103000.0,Jakarta,New,Paid Social
TXN11116,2023-04-30,CUST02227,JBL Flip 6,Electronics,2,1199000,0.05,2734000.0,Surabaya,New,Email
TXN11117,2023-05-07,CUST02809,Kris Mattress King,Home & Living,1,4200000,0.0,5655000.0,Semarang,Occasional,Email
TXN11118,2023-01-10,CUST03013,Tupperware Set,Home & Living,2,349000,0.2,365000.0,Jakarta,Loyal,Organic
TXN11119,2023-07-23,CUST00050,Logitech MX Keys,Electronics,1,1350000,0.1,1636000.0,Semarang,Occasional,Marketplace
TXN11120,2023-12-14,CUST04255,Apple AirPods Pro,Electronics,1,3799000,0.0,2279000.0,Bali,Loyal,Paid Social
TXN11121,2023-05-28,CUST03124,Uniqlo Heattech L,Fashion,1,299000,0.0,403000.0,Bandung,Occasional,Email
TXN11122,2023-06-11,CUST02093,Wardah Instaperfect,Beauty,1,85000,0.0,119000.0,Semarang,Loyal,Email
TXN11123,2023-08-21,CUST01023,H&M Linen Shirt,Fashion,1,249000,0.0,299000.0,Makassar,Regular,Organic
TXN11124,2023-02-07,CUST00883,H&M Linen Shirt,Fashion,2,249000,0.2,319000.0,Medan,Regular,Marketplace
TXN11125,2023-04-29,CUST03608,The Ordinary AHA,Beauty,2,189000,0.05,431000.0,Surabaya,Regular,Email
TXN11126,2023-10-22,CUST04324,Kris Mattress King,Home & Living,2,4200000,0.1,6048000.0,,Regular,Marketplace
TXN11127,2023-01-09,CUST03233,Samsung QLED 55in,Electronics,1,8999000,0.1,5293000.0,Surabaya,Loyal,Marketplace
TXN11128,2023-06-10,CUST02335,Apple AirPods Pro,Electronics,1,3799000,0.05,5053000.0,Surabaya,Occasional,Paid Social
TXN11129,2023-02-08,CUST04246,JBL Flip 6,Electronics,1,1199000,0.05,911000.0,Surabaya,New,Marketplace
TXN11130,2023-10-28,CUST03392,Tupperware Set,Home & Living,2,349000,0.0,558000.0,Semarang,Occasional,Email
TXN11131,2023-06-06,CUST03798,JBL Flip 6,Electronics,1,1199000,0.05,1595000.0,Jakarta,New,Email
TXN11132,2023-09-08,CUST02344,Wardah Instaperfect,Beauty,3,85000,0.0,255000.0,Medan,Regular,Organic
TXN11133,2023-07-21,CUST02701,Zara Blazer Set,Fashion,1,1199000,0.05,1534000.0,Bandung,New,Paid Social
TXN11134,2023-05-19,CUST04890,Philips Air Fryer,Home & Living,2,1499000,0.1,3633000.0,Jakarta,Occasional,Organic
TXN11135,2023-01-31,CUST04173,Nike Air Max 270,Fashion,1,1800000,0.0,1176000.0,Jakarta,New,Paid Social
TXN11136,2023-10-18,CUST02620,Zara Blazer Set,Fashion,1,1199000,0.0,-959000.0,Yogyakarta,Regular,Email
TXN11137,2023-02-24,CUST03113,Emina BB Cream,Beauty,1,75000,0.0,60000.0,Jakarta,Occasional,Organic
TXN11138,2023-08-16,CUST00697,IKEA Billy Shelf,Home & Living,3,799000,0.05,2733000.0,Jakarta,Regular,Organic
TXN11139,2023-06-14,CUST04107,H&M Linen Shirt,Fashion,1,249000,0.05,331000.0,Surabaya,New,Paid Social
TXN11140,2023-10-03,CUST01966,The Ordinary AHA,Beauty,3,189000,0.2,363000.0,Yogyakarta,Occasional,Paid Social
TXN11141,2023-02-18,CUST00657,Somethinc Niacinamide,Beauty,1,99000,0.0,,Yogyakarta,Regular,Paid Social
TXN11142,2023-02-12,CUST02081,Emina BB Cream,Beauty,1,75000,0.0,60000.0,Jakarta,Loyal,Paid Social
TXN11143,2023-04-05,CUST04607,Nike Air Max 270,Fashion,1,1800000,0.0,2160000.0,Semarang,New,Paid Social
TXN11144,2023-01-06,CUST01634,Tupperware Set,Home & Living,3,349000,0.05,650000.0,Bandung,Loyal,Email
TXN11145,2023-12-14,CUST01260,H&M Linen Shirt,Fashion,1,249000,0.05,142000.0,,Regular,Paid Social
TXN11146,2023-09-22,CUST00529,Kris Mattress King,Home & Living,1,4200000,0.05,3990000.0,Makassar,New,Marketplace
TXN11147,2023-10-08,CUST01917,Adidas Ultraboost,Fashion,1,2099000,0.0,1679000.0,Semarang,Occasional,Marketplace
TXN11148,2023-07-17,CUST03018,Adidas Ultraboost,Fashion,2,2099000,0.0,5652000.0,Jakarta,New,Organic
TXN11149,2023-06-04,CUST00214,Zara Blazer Set,Fashion,1,1199000,0.1,1511000.0,Bali,New,Paid Social
TXN11150,2023-07-15,CUST00780,Samsung QLED 55in,Electronics,1,8999000,0.0,12116000.0,Surabaya,New,Marketplace
TXN11151,2023-01-06,CUST02089,Logitech MX Keys,Electronics,1,1350000,0.05,838000.0,Jakarta,New,Paid Social
TXN11152,2023-04-15,CUST01063,IKEA Billy Shelf,Home & Living,1,799000,0.05,911000.0,Medan,Occasional,Marketplace
TXN11153,2023-05-20,CUST04219,Adidas Ultraboost,Fashion,1,2099000,0.0,2826000.0,Jakarta,Occasional,Email
TXN11154,2023-11-03,CUST00016,H&M Linen Shirt,Fashion,1,249000,0.0,163000.0,Makassar,Loyal,Paid Social
TXN11155,2023-06-27,CUST02061,Zara Blazer Set,Fashion,1,1199000,0.1,1511000.0,Surabaya,Loyal,Email
TXN11156,2023-06-11,CUST02046,IKEA Billy Shelf,Home & Living,2,799000,0.0,2237000.0,Jakarta,Regular,Email
TXN11157,2023-10-02,CUST00511,Tupperware Set,Home & Living,1,349000,0.1,251000.0,Medan,New,Paid Social
TXN11158,2023-06-15,CUST02570,Dyson V11 Vacuum,Home & Living,1,7499000,0.05,9974000.0,Jakarta,Regular,Organic
TXN11159,2023-05-01,CUST04612,Logitech MX Keys,Electronics,1,1350000,0.0,1818000.0,Makassar,Loyal,Organic
TXN11160,2023-05-19,CUST02101,JBL Flip 6,Electronics,1,1199000,0.1,1453000.0,Surabaya,Regular,Organic
TXN11161,2023-10-05,CUST04160,Uniqlo Heattech L,Fashion,1,299000,0.0,239000.0,Surabaya,Regular,Paid Social
TXN11162,2023-01-18,CUST04583,Tupperware Set,Home & Living,1,349000,0.05,217000.0,Surabaya,Regular,Marketplace
TXN11163,2023-05-04,CUST04615,Skintific SPF 50+,Beauty,1,129000,0.0,174000.0,Jakarta,Regular,Paid Social
TXN11164,2023-02-27,CUST01089,Logitech MX Keys,Electronics,1,1350000,0.0,1080000.0,Semarang,New,Paid Social
TXN11165,2023-11-22,CUST02119,Samsung QLED 55in,Electronics,2,8999000,0.05,11175000.0,Semarang,Regular,Organic
TXN11166,2023-04-06,CUST00337,Apple AirPods Pro,Electronics,1,3799000,0.0,4559000.0,Bandung,Regular,Marketplace
TXN11167,2023-02-08,CUST03357,Apple AirPods Pro,Electronics,1,3799000,0.0,3039000.0,Bandung,Occasional,Paid Social
TXN11168,2023-08-20,CUST02632,Nike Air Max 270,Fashion,1,1800000,0.0,2160000.0,Surabaya,Occasional,Email
TXN11169,2023-05-21,CUST01152,Nike Air Max 270,Fashion,1,1800000,0.0,2424000.0,Semarang,New,Organic
TXN11170,2023-03-29,CUST00100,Logitech MX Keys,Electronics,1,1350000,0.0,1350000.0,Surabaya,Loyal,Email
TXN11171,2023-03-05,CUST03047,Samsung QLED 55in,Electronics,1,8999000,0.05,8549000.0,Jakarta,Loyal,Marketplace
TXN11172,2023-05-14,CUST03096,Adidas Ultraboost,Fashion,1,2099000,0.1,-2544000.0,Bandung,Regular,Paid Social
TXN11173,2023-05-27,CUST01590,Apple AirPods Pro,Electronics,2,3799000,0.1,9207000.0,Yogyakarta,New,Email
TXN11174,2023-05-27,CUST04547,JBL Flip 6,Electronics,1,1199000,0.0,1614000.0,Bandung,New,Email
TXN11175,2023-07-13,CUST01258,Adidas Ultraboost,Fashion,2,2099000,0.1,5087000.0,Jakarta,New,Organic
TXN11176,2023-05-19,CUST03767,Xiaomi Redmi 12,Electronics,2,2199000,0.05,5625000.0,Jakarta,Regular,Marketplace
TXN11177,2023-11-14,CUST03180,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,4901000.0,Medan,Occasional,Organic
TXN11178,2023-11-27,CUST03531,Zara Blazer Set,Fashion,1,1199000,0.0,784000.0,Jakarta,Regular,Marketplace
TXN11179,2023-08-26,CUST02319,Philips Air Fryer,Home & Living,1,1499000,0.0,1799000.0,Jakarta,Regular,Email
TXN11180,2023-04-06,CUST02429,IKEA Billy Shelf,Home & Living,1,799000,0.05,911000.0,Surabaya,Occasional,Marketplace
TXN11181,2023-06-21,CUST04732,Wardah Instaperfect,Beauty,1,85000,0.0,119000.0,Surabaya,Loyal,Email
TXN11182,2023-04-19,CUST02624,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,8999000.0,Semarang,Regular,Email
TXN11183,2023-07-22,CUST03585,JBL Flip 6,Electronics,2,1199000,0.05,3067000.0,Semarang,New,Marketplace
TXN11184,2023-04-09,CUST00448,Adidas Ultraboost,Fashion,2,2099000,0.0,5038000.0,Jakarta,Occasional,Marketplace
TXN11185,2023-06-03,CUST01939,Dyson V11 Vacuum,Home & Living,2,7499000,0.05,19947000.0,Jakarta,New,Organic
TXN11186,2023-04-10,CUST04750,Logitech MX Keys,Electronics,1,1350000,0.1,1458000.0,Jakarta,Occasional,Organic
TXN11187,2023-02-21,CUST03754,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1759000.0,Yogyakarta,Regular,Email
TXN11188,2023-04-06,CUST00632,Kris Mattress King,Home & Living,2,4200000,0.05,9576000.0,Bandung,Occasional,Email
TXN11189,2023-06-25,CUST04300,Dyson V11 Vacuum,Home & Living,2,7499000,0.2,16798000.0,Jakarta,New,Paid Social
TXN11190,2023-01-17,CUST03032,Logitech MX Keys,Electronics,1,1350000,0.05,838000.0,Bandung,Loyal,Paid Social
TXN11191,2023-07-16,CUST00471,Zara Blazer Set,Fashion,1,1199000,0.0,,Jakarta,Occasional,Paid Social
TXN11192,2023-05-22,CUST01708,Samsung QLED 55in,Electronics,1,8999000,0.0,12116000.0,Jakarta,Regular,Organic
TXN11193,2023-01-26,CUST04005,Zara Blazer Set,Fashion,3,1199000,0.0,2351000.0,Medan,New,Paid Social
TXN11194,2023-04-08,CUST00071,Apple AirPods Pro,Electronics,2,3799000,0.0,9118000.0,Semarang,Regular,Email
TXN11195,2023-08-20,CUST00486,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Jakarta,Regular,Marketplace
TXN11196,2023-12-03,CUST02595,Samsung QLED 55in,Electronics,2,8999000,0.2,8639000.0,Yogyakarta,Regular,Marketplace
TXN11197,2023-05-18,CUST04135,Philips Air Fryer,Home & Living,1,1499000,0.1,1816000.0,Makassar,Regular,Organic
TXN11198,2023-04-23,CUST04943,JBL Flip 6,Electronics,1,1199000,0.1,1295000.0,,Loyal,Paid Social
TXN11199,2023-05-07,CUST01999,Kris Mattress King,Home & Living,1,4200000,0.2,,Surabaya,Occasional,Email
TXN11200,2023-04-27,CUST00423,Logitech MX Keys,Electronics,1,1350000,0.0,1620000.0,Yogyakarta,New,Marketplace
TXN11201,2023-11-05,CUST02096,Xiaomi Redmi 12,Electronics,1,2199000,0.0,1437000.0,Bandung,Occasional,Organic
TXN11202,2023-02-27,CUST03063,JBL Flip 6,Electronics,1,1199000,0.2,767000.0,Yogyakarta,Occasional,Marketplace
TXN11203,2023-07-18,CUST01197,Philips Air Fryer,Home & Living,1,1499000,0.2,1615000.0,Surabaya,Loyal,Organic
TXN11204,2023-05-02,CUST04155,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,10097000.0,Surabaya,Regular,Organic
TXN11205,2023-07-16,CUST01327,Samsung QLED 55in,Electronics,1,8999000,0.0,12116000.0,Medan,New,Marketplace
TXN11206,2023-11-17,CUST04492,Apple AirPods Pro,Electronics,1,3799000,0.0,2483000.0,Jakarta,Regular,Email
TXN11207,2023-09-11,CUST03542,Apple AirPods Pro,Electronics,1,3799000,0.2,3039000.0,,Occasional,Marketplace
TXN11208,2023-03-03,CUST01450,Xiaomi Redmi 12,Electronics,1,2199000,0.1,1979000.0,Jakarta,Occasional,Organic
TXN11209,2023-01-09,CUST02793,Logitech MX Keys,Electronics,1,1350000,0.1,794000.0,Surabaya,New,Email
TXN11210,2023-04-04,CUST02716,JBL Flip 6,Electronics,3,1199000,0.1,3885000.0,Jakarta,Occasional,Organic
TXN11211,2023-08-28,CUST02251,Somethinc Niacinamide,Beauty,1,99000,0.0,119000.0,Jakarta,Loyal,Paid Social
TXN11212,2023-07-13,CUST01726,Tupperware Set,Home & Living,1,349000,0.0,470000.0,Jakarta,Regular,Email
TXN11213,2023-03-18,CUST04223,JBL Flip 6,Electronics,2,1199000,0.0,2398000.0,Bali,New,Marketplace
TXN11214,2023-07-26,CUST00968,Samsung QLED 55in,Electronics,1,8999000,0.1,10905000.0,Jakarta,New,Marketplace
TXN11215,2023-07-05,CUST04790,Samsung QLED 55in,Electronics,3,8999000,0.0,36349000.0,Surabaya,New,Email
TXN11216,2023-04-01,CUST04954,Somethinc Niacinamide,Beauty,1,99000,0.0,119000.0,Jakarta,New,Email
TXN11217,2023-11-19,CUST01357,Logitech MX Keys,Electronics,1,1350000,0.1,794000.0,Bandung,Occasional,Marketplace
TXN11218,2023-11-21,CUST01009,JBL Flip 6,Electronics,1,1199000,0.0,784000.0,Surabaya,Regular,Email
TXN11219,2023-02-22,CUST00215,Samsung QLED 55in,Electronics,1,8999000,0.2,5759000.0,Bandung,Occasional,Paid Social
TXN11220,2023-05-05,CUST03390,Adidas Ultraboost,Fashion,1,2099000,0.0,2826000.0,Makassar,New,Paid Social
TXN11221,2023-07-31,CUST00644,Logitech MX Keys,Electronics,1,1350000,0.0,1818000.0,Semarang,Regular,Paid Social
TXN11222,2023-01-05,CUST04569,Samsung QLED 55in,Electronics,1,8999000,0.0,5882000.0,Jakarta,Loyal,Email
TXN11223,2023-04-04,CUST03532,Adidas Ultraboost,Fashion,1,2099000,0.1,2267000.0,Surabaya,Regular,Paid Social
TXN11224,2023-10-28,CUST01449,Logitech MX Keys,Electronics,2,1350000,0.1,1944000.0,Bandung,Occasional,Marketplace
TXN11225,2023-05-17,CUST04247,Samsung QLED 55in,Electronics,1,8999000,0.1,10905000.0,Bandung,New,Paid Social
TXN11226,2023-08-28,CUST04577,JBL Flip 6,Electronics,1,1199000,0.1,1295000.0,Bandung,Loyal,Paid Social
TXN11227,2023-08-19,CUST04411,Apple AirPods Pro,Electronics,1,3799000,0.1,4103000.0,Surabaya,New,Marketplace
TXN11228,2023-11-22,CUST01952,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Semarang,Regular,Organic
TXN11229,2023-02-09,CUST04121,Zara Blazer Set,Fashion,1,1199000,0.05,911000.0,Medan,Loyal,Paid Social
TXN11230,2023-05-14,CUST04587,Xiaomi Redmi 12,Electronics,1,2199000,0.1,2665000.0,Jakarta,Loyal,Marketplace
TXN11231,2023-07-12,CUST03286,Somethinc Niacinamide,Beauty,1,99000,0.05,127000.0,Jakarta,Regular,Email
TXN11232,2023-04-14,CUST03516,JBL Flip 6,Electronics,3,1199000,0.1,3885000.0,Surabaya,New,Email
TXN11233,2023-06-12,CUST03304,Logitech MX Keys,Electronics,1,1350000,0.05,1796000.0,Medan,Occasional,Organic
TXN11234,2023-05-01,CUST04294,IKEA Billy Shelf,Home & Living,2,799000,0.0,2152000.0,Surabaya,Occasional,Paid Social
TXN11235,2023-03-23,CUST02887,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2199000.0,Jakarta,Occasional,Marketplace
TXN11236,2023-03-15,CUST04420,Zara Blazer Set,Fashion,2,1199000,0.05,2278000.0,Jakarta,New,Marketplace
TXN11237,2023-06-20,CUST03778,Samsung QLED 55in,Electronics,1,8999000,0.05,11969000.0,Bandung,Regular,Paid Social
TXN11238,2023-04-24,CUST03259,Nike Air Max 270,Fashion,2,1800000,0.05,4104000.0,Surabaya,Loyal,Email
TXN11239,2023-04-22,CUST03919,Apple AirPods Pro,Electronics,1,3799000,0.05,4331000.0,Bandung,New,Paid Social
TXN11240,2023-05-27,CUST03614,Tupperware Set,Home & Living,3,349000,0.0,1410000.0,Jakarta,Regular,Marketplace
TXN11241,2023-04-14,CUST01778,The Ordinary AHA,Beauty,1,189000,0.0,227000.0,,New,Paid Social
TXN11242,2023-05-21,CUST00787,Logitech MX Keys,Electronics,1,1350000,0.2,1454000.0,Jakarta,Occasional,Marketplace
TXN11243,2023-05-04,CUST00639,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2961000.0,Yogyakarta,New,Marketplace
TXN11244,2023-04-23,CUST00456,IKEA Billy Shelf,Home & Living,3,799000,0.05,2733000.0,Yogyakarta,New,Marketplace
TXN11245,2023-03-04,CUST03637,Dyson V11 Vacuum,Home & Living,2,7499000,0.0,14998000.0,Surabaya,Occasional,Organic
TXN11246,2023-04-23,CUST03408,Philips Air Fryer,Home & Living,1,1499000,0.1,1619000.0,Surabaya,Regular,Marketplace
TXN11247,2023-01-05,CUST04883,Logitech MX Keys,Electronics,1,1350000,0.0,882000.0,Makassar,New,Email
TXN11248,2023-09-27,CUST02379,Dyson V11 Vacuum,Home & Living,1,7499000,0.0,7499000.0,Medan,Regular,Paid Social
TXN11249,2023-10-28,CUST00360,Nike Air Max 270,Fashion,2,1800000,0.0,2880000.0,Bali,New,Marketplace
TXN11250,2023-08-12,CUST03199,Skintific SPF 50+,Beauty,1,129000,0.0,155000.0,Medan,New,Organic
TXN11251,2023-10-12,CUST04787,Apple AirPods Pro,Electronics,2,3799000,0.05,5774000.0,Medan,Regular,Organic
TXN11252,2023-10-02,CUST00075,Nike Air Max 270,Fashion,3,1800000,0.05,4104000.0,Medan,New,Paid Social
TXN11253,2023-07-10,CUST02911,Xiaomi Redmi 12,Electronics,2,2199000,0.2,4737000.0,Medan,New,Paid Social
TXN11254,2023-06-12,CUST04239,JBL Flip 6,Electronics,1,1199000,0.1,1511000.0,Jakarta,Regular,Email
TXN11255,2023-08-23,CUST03219,Dyson V11 Vacuum,Home & Living,1,7499000,0.1,8099000.0,Surabaya,Occasional,Marketplace
TXN11256,2023-11-18,CUST02070,Adidas Ultraboost,Fashion,1,2099000,0.1,1235000.0,Bandung,New,Paid Social
TXN11257,2023-04-09,CUST01280,JBL Flip 6,Electronics,1,1199000,0.05,1367000.0,Jakarta,Loyal,Organic
TXN11258,2023-05-20,CUST03026,IKEA Billy Shelf,Home & Living,1,799000,0.2,861000.0,Semarang,Regular,Organic
TXN11259,2023-11-27,CUST01228,Kris Mattress King,Home & Living,2,4200000,0.05,5216000.0,Surabaya,Regular,Marketplace
TXN11260,2023-06-07,CUST00940,JBL Flip 6,Electronics,1,1199000,0.1,1511000.0,Surabaya,New,Organic
TXN11261,2023-11-27,CUST00065,IKEA Billy Shelf,Home & Living,1,799000,0.1,470000.0,Surabaya,Loyal,Marketplace
TXN11262,2023-12-23,CUST01524,H&M Linen Shirt,Fashion,1,249000,0.1,134000.0,Semarang,Occasional,Paid Social
TXN11263,2023-09-11,CUST02056,JBL Flip 6,Electronics,1,1199000,0.0,1199000.0,Jakarta,New,Paid Social
TXN11264,2023-12-23,CUST03645,Wardah Instaperfect,Beauty,3,85000,0.0,153000.0,Medan,Loyal,Organic
TXN11265,2023-04-07,CUST04571,H&M Linen Shirt,Fashion,1,249000,0.0,299000.0,Surabaya,New,Paid Social
TXN11266,2023-05-08,CUST03363,Logitech MX Keys,Electronics,1,1350000,0.0,1818000.0,Surabaya,Loyal,Email
TXN11267,2023-12-30,CUST02403,Adidas Ultraboost,Fashion,3,2099000,0.0,3778000.0,Jakarta,Loyal,Email
TXN11268,2023-01-07,CUST00976,Kris Mattress King,Home & Living,1,4200000,0.1,2471000.0,Jakarta,Occasional,Organic
TXN11269,2023-07-06,CUST04021,Wardah Instaperfect,Beauty,2,85000,0.0,229000.0,Surabaya,Regular,Marketplace
TXN11270,2023-03-29,CUST01563,Apple AirPods Pro,Electronics,1,3799000,0.1,3419000.0,Medan,Occasional,Email
TXN11271,2023-09-03,CUST04770,Nike Air Max 270,Fashion,1,1800000,0.0,1800000.0,Jakarta,Regular,Marketplace
TXN11272,2023-04-07,CUST03978,Philips Air Fryer,Home & Living,2,1499000,0.1,3238000.0,Makassar,Loyal,Paid Social
TXN11273,2023-10-20,CUST01469,Zara Blazer Set,Fashion,3,1199000,0.0,2878000.0,Jakarta,New,Marketplace
TXN11274,2023-08-28,CUST04754,Logitech MX Keys,Electronics,1,1350000,0.0,1620000.0,Jakarta,Loyal,Organic
TXN11275,2023-12-27,CUST02871,Wardah Instaperfect,Beauty,1,85000,0.05,48000.0,Medan,Regular,Paid Social
TXN11276,2023-10-12,CUST04345,Samsung QLED 55in,Electronics,3,8999000,0.0,21598000.0,Semarang,Loyal,Marketplace
TXN11277,2023-09-22,CUST04816,Somethinc Niacinamide,Beauty,2,99000,0.0,198000.0,Surabaya,New,Marketplace
TXN11278,2023-10-12,CUST01078,Nike Air Max 270,Fashion,1,1800000,0.1,1296000.0,Medan,Loyal,Marketplace
TXN11279,2023-02-17,CUST03477,IKEA Billy Shelf,Home & Living,1,799000,0.0,639000.0,,Loyal,Paid Social
TXN11280,2023-03-20,CUST01808,Xiaomi Redmi 12,Electronics,3,2199000,0.0,6597000.0,Bandung,Occasional,Email
TXN11281,2023-04-02,CUST01192,Zara Blazer Set,Fashion,1,1199000,0.05,1367000.0,Jakarta,Occasional,Email
TXN11282,2023-03-26,CUST03920,Nike Air Max 270,Fashion,1,1800000,0.05,1710000.0,Jakarta,Regular,Organic
TXN11283,2023-12-30,CUST02058,Nike Air Max 270,Fashion,1,1800000,0.0,1080000.0,Jakarta,New,Organic
TXN11284,2023-12-02,CUST01166,Skintific SPF 50+,Beauty,1,129000,0.0,77000.0,Jakarta,New,Organic
TXN11285,2023-06-11,CUST01577,H&M Linen Shirt,Fashion,1,249000,0.0,349000.0,Surabaya,Regular,Paid Social
TXN11286,2023-01-28,CUST00988,Uniqlo Heattech L,Fashion,1,299000,0.0,195000.0,Medan,Occasional,Marketplace
TXN11287,2023-02-17,CUST04606,JBL Flip 6,Electronics,3,1199000,0.0,2878000.0,Jakarta,Loyal,Email
TXN11288,2023-09-14,CUST02106,Apple AirPods Pro,Electronics,1,3799000,0.0,3799000.0,Surabaya,New,Organic
TXN11289,2023-11-23,CUST04859,JBL Flip 6,Electronics,2,1199000,0.0,1567000.0,Bandung,New,Marketplace
TXN11290,2023-08-12,CUST00135,Tupperware Set,Home & Living,1,349000,0.0,419000.0,,Occasional,Organic
TXN11291,2023-03-30,CUST02786,H&M Linen Shirt,Fashion,1,249000,0.1,224000.0,Surabaya,Occasional,Email
TXN11292,2023-05-24,CUST01677,Kris Mattress King,Home & Living,2,4200000,0.05,,Jakarta,Occasional,Paid Social
TXN11293,2023-11-14,CUST02116,Skintific SPF 50+,Beauty,1,129000,0.0,84000.0,Makassar,Loyal,Organic
TXN11294,2023-01-07,CUST01955,Logitech MX Keys,Electronics,2,1350000,0.0,1765000.0,Jakarta,Loyal,Organic
TXN11295,2023-10-15,CUST03793,JBL Flip 6,Electronics,1,1199000,0.05,911000.0,Jakarta,Regular,Paid Social
TXN11296,2023-06-01,CUST00466,Logitech MX Keys,Electronics,3,1350000,0.0,5670000.0,Jakarta,Loyal,Organic
TXN11297,2023-06-22,CUST00703,Wardah Instaperfect,Beauty,3,85000,0.0,357000.0,Medan,New,Email
TXN11298,2023-11-22,CUST04120,Emina BB Cream,Beauty,3,75000,0.05,140000.0,Surabaya,Occasional,Marketplace
TXN11299,2023-10-23,CUST03679,Kris Mattress King,Home & Living,3,4200000,0.2,8064000.0,Bali,Loyal,Email
TXN11300,2023-01-14,CUST00456,The Ordinary AHA,Beauty,1,189000,0.05,117000.0,Jakarta,Regular,Paid Social
TXN11301,2023-08-29,CUST01582,JBL Flip 6,Electronics,1,1199000,0.05,1367000.0,Medan,Regular,Marketplace
TXN11302,2023-05-03,CUST04723,Somethinc Niacinamide,Beauty,1,99000,0.2,107000.0,Jakarta,New,Email
TXN11303,2023-09-25,CUST03996,The Ordinary AHA,Beauty,2,189000,0.1,340000.0,Medan,New,Organic
TXN11304,2023-12-27,CUST04476,IKEA Billy Shelf,Home & Living,1,799000,0.1,431000.0,Bali,New,Email
TXN11305,2023-11-10,CUST02255,Uniqlo Heattech L,Fashion,2,299000,0.0,391000.0,Bali,Occasional,Email
TXN11306,2023-06-29,CUST01906,Logitech MX Keys,Electronics,1,1350000,0.0,1890000.0,Jakarta,Regular,Paid Social
TXN11307,2023-02-17,CUST00329,Apple AirPods Pro,Electronics,3,3799000,0.1,8206000.0,Jakarta,Regular,Email
TXN11308,2023-04-02,CUST01596,Uniqlo Heattech L,Fashion,1,299000,0.0,359000.0,Jakarta,Occasional,Marketplace
TXN11309,2023-12-16,CUST02811,Zara Blazer Set,Fashion,1,1199000,0.0,719000.0,Yogyakarta,Regular,Organic
TXN11310,2023-10-01,CUST03134,Xiaomi Redmi 12,Electronics,1,2199000,0.05,1671000.0,Surabaya,Loyal,Organic
TXN11311,2023-08-05,CUST00789,IKEA Billy Shelf,Home & Living,2,799000,0.0,1918000.0,Bandung,Loyal,Marketplace
TXN11312,2023-04-09,CUST04651,Philips Air Fryer,Home & Living,1,1499000,0.2,1439000.0,Surabaya,New,Marketplace
TXN11313,2023-06-30,CUST02111,Xiaomi Redmi 12,Electronics,3,2199000,0.05,8774000.0,Bali,Loyal,Organic
TXN11314,2023-08-05,CUST02775,Apple AirPods Pro,Electronics,1,3799000,0.05,4331000.0,Surabaya,New,Organic
TXN11315,2023-10-01,CUST02066,Uniqlo Heattech L,Fashion,1,299000,0.0,239000.0,Bandung,Regular,Paid Social
TXN11316,2023-07-10,CUST02215,Xiaomi Redmi 12,Electronics,1,2199000,0.0,2961000.0,Bandung,Loyal,Email
TXN11317,2023-12-29,CUST00319,Dyson V11 Vacuum,Home & Living,3,7499000,0.0,13498000.0,Surabaya,New,Organic
TXN11318,2023-04-27,CUST00409,JBL Flip 6,Electronics,2,1199000,0.1,2590000.0,Bali,Occasional,Email
TXN11319,2023-12-24,CUST02506,Philips Air Fryer,Home & Living,1,1499000,0.1,809000.0,Medan,Occasional,Paid Social
TXN11320,2023-12-23,CUST04234,Uniqlo Heattech L,Fashion,2,299000,0.05,341000.0,Surabaya,New,Marketplace
TXN11321,2023-07-09,CUST02241,Logitech MX Keys,Electronics,2,1350000,0.0,3635000.0,Jakarta,Occasional,Paid Social
TXN11322,2023-09-01,CUST01624,Logitech MX Keys,Electronics,2,1350000,0.2,2160000.0,Jakarta,Occasional,Paid Social
TXN11323,2023-09-09,CUST01062,Philips Air Fryer,Home & Living,1,1499000,0.05,1424000.0,Bandung,Loyal,Paid Social
